Pipeline,Ground Truth Answer,Generated Answer,BLEU,SacreBLEU,ROUGE-1,ROUGE-2,ROUGE-L,METEOR,Exact Match,BERT Precision,BERT Recall,BERT F1
LangChain MultiVector Retriever (English),richard vaughan,richard vaughan decided to not carry the torch along with francesca martinez.,0.044249674106354955,0.06178110636313396,0.2857142857142857,0.16666666666666669,0.2857142857142857,0.6048387096774195,0,0.09646991640329361,0.5422757863998413,0.28644004464149475
LangChain MultiVector Retriever (English),prime minister gordon brown,prime minister gordon brown was outside at 10 downing street to welcome the torch without actually touching it.,0.12673718536830808,0.12673718536830808,0.3636363636363636,0.3,0.3636363636363636,0.721590909090909,0,0.04870127886533737,0.6910488605499268,0.3009893000125885
LangChain MultiVector Retriever (English),sir steve redgrave,bhaichung bhutia received emails asking him to boycott the torch relay.,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0209207646548748,0.11952271312475204,0.07181832939386368
LangChain MultiVector Retriever (English),80,the provided context does not contain information about the number of people who carried the torch in england for the 2008 olympics.,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.38817450404167175,-0.437178373336792,-0.4078935980796814
LangChain MultiVector Retriever (English),francesca martinez and richard vaughan,francesca martinez and richard vaughan declined to bear the torch.,0.3508439695638686,0.3508439695638686,0.6666666666666666,0.6153846153846153,0.6666666666666666,0.8892857142857143,0,0.5699204802513123,0.7974780201911926,0.6775993704795837
LangChain MultiVector Retriever (English),10 downing street,gordon brown welcomed the torch outside 10 downing street.,0.12867201458772706,0.15619699684601282,0.5,0.4,0.5,0.7957957957957957,0,0.18660691380500793,0.7587898969650269,0.42192158102989197
LangChain MultiVector Retriever (English),ladbroke grove,an attempt was made to take the torch in ladbroke grove.,0.04774753205784679,0.06772997136689071,0.3076923076923077,0.18181818181818182,0.3076923076923077,0.6250000000000001,0,0.13324639201164246,0.5540308356285095,0.3150426745414734
LangChain MultiVector Retriever (English),april 7,the torch relay in paris occurred on april 7.,0.056950849982219685,0.08392229812593097,0.3636363636363636,0.2222222222222222,0.3636363636363636,0.6696428571428572,0,-0.01168012898415327,0.3315292000770569,0.13940614461898804
LangChain MultiVector Retriever (English),the eiffel tower,the paris route for the torch relay started on the first level of the eiffel tower.,0.07386021755912725,0.08513012360883548,0.3157894736842105,0.23529411764705882,0.3157894736842105,0.6691919191919193,0,0.20945119857788086,0.6016353368759155,0.38193610310554504
LangChain MultiVector Retriever (English),by bus,"the torch ended its route in paris by bus instead of being carried by athletes, at the request of chinese authorities.",0.026079727554951214,0.032933284838220014,0.17391304347826084,0.09523809523809523,0.17391304347826084,0.24390243902439027,0,-0.15183915197849274,0.3228461444377899,0.04055525362491608
LangChain MultiVector Retriever (English),teddy riner,teddy riner,0.2213885886251307,1.0000000000000004,1.0,1.0,1.0,0.9375,1,0.9999995231628418,0.9999995231628418,0.9999995231628418
LangChain MultiVector Retriever (English),april 7,the torch relay in france began on april 7.,0.056950849982219685,0.08392229812593097,0.3636363636363636,0.2222222222222222,0.3636363636363636,0.6696428571428572,0,-0.040379829704761505,0.2982941269874573,0.10858847200870514
LangChain MultiVector Retriever (English),paris,the torch relay in france started in paris.,0.02573285025273419,0.04767707020457095,0.2222222222222222,0.0,0.2222222222222222,0.27777777777777785,0,-0.1924113929271698,0.23153996467590332,-0.017637036740779877
LangChain MultiVector Retriever (English),eiffel tower,the torch relay in paris started on the first level of the eiffel tower.,0.03868052697542155,0.052559234208168874,0.25,0.14285714285714288,0.25,0.5681818181818182,0,0.19949236512184143,0.5897599458694458,0.371124267578125
LangChain MultiVector Retriever (English),"3, 0","about 3,000 french police were said to have protected the torch in france.",0.0,0.0,0.125,0.0,0.125,0.0,0,-0.30415108799934387,-0.41602474451065063,-0.3589775860309601
LangChain MultiVector Retriever (English),five,the torch was extinguished several times during the paris leg for security reasons.,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.31266623735427856,-0.4672069847583771,-0.39304372668266296
LangChain MultiVector Retriever (English),green party officials.,green party officials threw a tibetan flag from a city hall window.,0.10457138848650196,0.1235622127262679,0.4,0.3076923076923077,0.4,0.7653061224489797,0,0.23716187477111816,0.697311520576477,0.435036838054657
LangChain MultiVector Retriever (English),jin jing,jin jing was the torchbearer in a wheelchair.,0.06321087140417253,0.09535414040914192,0.4,0.25,0.4,0.6944444444444445,0,0.01547582820057869,0.41412606835365295,0.18710613250732422
LangChain MultiVector Retriever (English),angel in wheelchair,jin jing was called heroic and an angel by ethnic chinese.,0.020044994979069072,0.033864985683445356,0.14285714285714288,0.0,0.14285714285714288,0.12820512820512822,0,-0.10205057263374329,-0.13907098770141602,-0.11641013622283936
LangChain MultiVector Retriever (English),torch relay ceremony,the 2008 summer olympics torch relay was stopped due to protest interruptions.,0.044249674106354955,0.06178110636313396,0.26666666666666666,0.15384615384615385,0.26666666666666666,0.46875,0,0.016798844560980797,0.18136011064052582,0.09690635651350021
LangChain MultiVector Retriever (English),jin jing,jin jing,0.2213885886251307,1.0000000000000004,1.0,1.0,1.0,0.9375,1,0.9999991655349731,0.9999991655349731,0.9999991655349731
LangChain MultiVector Retriever (English),angel in wheelchair,the context does not provide information on what the ethnic chinese called the disabled torch bearer.,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.16541409492492676,-0.13143670558929443,-0.14413058757781982
LangChain MultiVector Retriever (English),green party officials.,green party officials put a flag of tibet out of the window at city hall.,0.08441569539289243,0.09782375748961453,0.33333333333333337,0.25,0.33333333333333337,0.7211538461538463,0,0.1719757616519928,0.7190725803375244,0.3985230624675751
LangChain MultiVector Retriever (English),reporters without borders,"advocates for tibet, darfur, and the spiritual practice falun gong planned several protests.",0.0,0.0,0.0,0.0,0.0,0.0,0,-0.2420872002840042,-0.13356345891952515,-0.18640154600143433
LangChain MultiVector Retriever (English),the eiffel tower,reporters without borders scaled the eiffel tower to hang a protest banner from it.,0.08392010470693981,0.0978237574896145,0.35294117647058826,0.2666666666666667,0.35294117647058826,0.701058201058201,0,0.1830841451883316,0.6194226145744324,0.3713921904563904
LangChain MultiVector Retriever (English),notre dame cathedral,notre dame cathedral,0.5757197301274735,1.0000000000000004,1.0,1.0,1.0,0.9814814814814815,1,0.9999997615814209,0.9999997615814209,0.9999997615814209
LangChain MultiVector Retriever (English),banner,a protest banner was hung from the eiffel tower.,0.023457495174891017,0.04196114906296548,0.19999999999999998,0.0,0.19999999999999998,0.2631578947368421,0,0.05885135382413864,0.23484890162944794,0.14391428232192993
LangChain MultiVector Retriever (English),reporters without borders,reporters without borders.,0.43146827293898643,0.5946035575013604,1.0,1.0,1.0,0.9498207885304659,0,0.8632158637046814,0.9463059902191162,0.9042674899101257
LangChain MultiVector Retriever (English),notre dame cathedral.,an identical banner was hung from the notre dame cathedral.,0.23462350320528,0.23462350320528005,0.4615384615384615,0.3636363636363636,0.4615384615384615,0.8444148936170214,0,0.4033429026603699,0.7949977517127991,0.5778653025627136
LangChain MultiVector Retriever (English),the trocadro,hundreds of protibet protesters gathered at the trocadro.,0.06321087140417253,0.09535414040914192,0.4,0.25,0.4,0.6944444444444445,0,0.2794662117958069,0.5486634969711304,0.4042322039604187
LangChain MultiVector Retriever (English),jane birkin,jane birkin spoke to the media about china's lack of freedom of speech.,0.03868052697542155,0.05679677445135579,0.25,0.14285714285714288,0.25,0.5681818181818182,0,0.02845565415918827,0.3663785457611084,0.17816348373889923
LangChain MultiVector Retriever (English),thupten gyatso,thupten gyatso is the president of the french tibetan community who urged protesters to remain peaceful.,0.034430441335820114,0.04573913556123801,0.2222222222222222,0.125,0.2222222222222222,0.5357142857142857,0,-0.06067604199051857,0.5078176856040955,0.16441306471824646
LangChain MultiVector Retriever (English),trocadro,protibetan protesters gathered at the trocadro.,0.03235934848975789,0.06567274736060395,0.2857142857142857,0.0,0.2857142857142857,0.31250000000000006,0,0.12433778494596481,0.2941555976867676,0.2067878693342209
LangChain MultiVector Retriever (English),peaceful,"the context provided does not contain information about the trocadro or its relation to the relay. therefore, i cannot generate an answer based on the given context.",0.0,0.0,0.0,0.0,0.0,0.0,0,-0.4127911329269409,-0.1670498251914978,-0.30407431721687317
LangChain MultiVector Retriever (English),jane birkin,"the context does not provide information about who, if anyone, from the trocadro protest spoke to the media.",0.0,0.0,0.0,0.0,0.0,0.0,0,-0.19526982307434082,-0.12128269672393799,-0.1551336795091629
LangChain MultiVector Retriever (English),freedom of speech,"the person who spoke to the media at trocadro, jane birkin, said that china lacked freedom of speech.",0.059717106742068746,0.06760229884571736,0.2857142857142857,0.21052631578947367,0.2857142857142857,0.613425925925926,0,-0.1492028534412384,0.6043833494186401,0.12163380533456802
LangChain MultiVector Retriever (English),the national assembly's session,the political parties requested a brief stop in the national assembly's session.,0.26584835766658776,0.19338531381761725,0.5555555555555556,0.5,0.5555555555555556,0.8440677966101694,0,0.38038721680641174,0.6535685062408447,0.5071835517883301
LangChain MultiVector Retriever (English),respect for human rights in china,respect for human rights in china,1.0,1.0000000000000004,1.0,1.0,1.0,0.9976851851851852,1,1.0000004768371582,1.0000004768371582,1.0000004768371582
LangChain MultiVector Retriever (English),freedom for tibet!,the mps yelled freedom for tibet! when the torch passed them.,0.1933853138176172,0.19338531381761725,0.42857142857142855,0.33333333333333337,0.42857142857142855,0.8099489795918368,0,0.22927942872047424,0.6356244683265686,0.4073273241519928
LangChain MultiVector Retriever (English),parliament,french members of parliament.,0.0456496931223525,0.10682175159905848,0.4,0.0,0.4,0.35714285714285715,0,0.24190391600131989,0.44315648078918457,0.3380088210105896
LangChain MultiVector Retriever (English),national assembly's session,all the french political factions requested a temporary halt to the national assembly's session.,0.1531024544118244,0.0978237574896145,0.4210526315789474,0.35294117647058826,0.4210526315789474,0.763221153846154,0,0.135396808385849,0.4727488160133362,0.28620678186416626
LangChain MultiVector Retriever (English),respect for human rights in china,the banner unveiled during the temporary halt read respect for human rights in china to promote human rights values.,0.23588448106534202,0.23588448106534213,0.4799999999999999,0.4347826086956522,0.4799999999999999,0.7601351351351351,0,0.24138695001602173,0.6593177914619446,0.4239136874675751
LangChain MultiVector Retriever (English),freedom for tibet!,the parliamentary members yelled freedom for tibet! as the relay passed.,0.1933853138176172,0.19338531381761725,0.42857142857142855,0.33333333333333337,0.42857142857142855,0.8099489795918368,0,0.24414624273777008,0.6400242447853088,0.4184804856777191
LangChain MultiVector Retriever (English),tibetan flags,french police confiscated tibetan flags from demonstrators.,0.07122722710132624,0.1104479556707894,0.4444444444444445,0.2857142857142857,0.4444444444444445,0.7211538461538463,0,0.3542766869068146,0.6183232665061951,0.47718316316604614
LangChain MultiVector Retriever (English),libration,the people's daily reported that only the chinese could express themselves.,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.2309674620628357,-0.20636606216430664,-0.21395343542099
LangChain MultiVector Retriever (English),the trocadro,the only place the tibetan flag could be held was at the trocadro.,0.041263216881455095,0.05679677445135579,0.2666666666666667,0.15384615384615385,0.2666666666666667,0.5859375000000001,0,0.15042130649089813,0.5963050127029419,0.34153643250465393
LangChain MultiVector Retriever (English),michle alliotmarie,michle alliotmarie,0.2213885886251307,1.0000000000000004,1.0,1.0,1.0,0.9375,1,1.0,1.0,1.0
LangChain MultiVector Retriever (English),tibetan flags,french law enforcement confiscated tibetan flags from protesters.,0.06321087140417253,0.09535414040914192,0.4,0.25,0.4,0.6944444444444445,0,0.3058173358440399,0.6058490872383118,0.44329962134361267
