title,context,question,answer
2008_Summer_Olympics_torch_relay,اولمپک مشعل روایتی طوماروں پر مبنی ہے اور ایک روایتی چینی ڈیزائن کا استعمال کرتا ہے جسے لکی کلاؤڈ کے نام سے جانا جاتا ہے۔ یہ ایلومینیم سے بنایا گیا ہے۔ اس کی اونچائی 72 سینٹی میٹر ہے اور اس کا وزن 985 گرام ہے۔ مشعل کو 65 کلومیٹر فی گھنٹہ (37 میل فی گھنٹہ) ہواؤں میں اور 50 ملی میٹر (2 انچ) فی گھنٹہ کی بارش میں روشن رہنے کے لئے ڈیزائن کیا گیا ہے۔ شعلہ کو جلانے اور بجھانے کے لئے ایک اگنیشن کلید کا استعمال کیا جاتا ہے۔ مشعل پروپین کے کینوں سے ایندھن ہے۔ ہر کین 15 منٹ کے لئے مشعل کو روشن کرے گا۔ اسے لینووو گروپ کی ایک ٹیم نے ڈیزائن کیا ہے۔ مشعل کو پوری کائنات کو بنانے والے 5 عناصر کے روایتی چینی تصور کے حوالے سے ڈیزائن کیا گیا ہے۔,کیا ہوا کی رفتار مشعل شعلہ اب بھی میل فی گھنٹہ میں روشن رہے گا؟,37
2008_Summer_Olympics_torch_relay,اولمپک مشعل روایتی طوماروں پر مبنی ہے اور ایک روایتی چینی ڈیزائن کا استعمال کرتا ہے جسے لکی کلاؤڈ کے نام سے جانا جاتا ہے۔ یہ الومینیم سے بنایا گیا ہے۔ اس کی اونچائی 72 سینٹی میٹر ہے اور اس کا وزن 985 گرام ہے۔ مشعل 65 کلومیٹر فی گھنٹہ (37 میل فی گھنٹہ) ہواؤں میں اور 50 ملی میٹر (2 انچ) فی گھنٹہ کی بارش میں روشن رہنے کے لئے ڈیزائن کیا گیا ہے۔ شعلہ کو جلانے اور بجھانے کے لئے ایک اگنیشن کلید کا استعمال کیا جاتا ہے۔ مشعل پروپین کے کینوں سے ایندھن ہے۔ ہر کین 15 منٹ کے لئے مشعل کو روشن کرے گا۔ اسے لینووو گروپ کی ایک ٹیم نے ڈیزائن کیا ہے۔ مشعل کو پوری کائنات کو بنانے والے 5 عناصر کے روایتی چینی تصور کے حوالے سے ڈیزائن کیا گیا ہے۔,مشعل کس دھات سے بنائی گئی ہے؟,الومینیم
2008_Summer_Olympics_torch_relay,"بین الاقوامی سطح پر ، مشعل اور اس کے ہمراہ پارٹی نے اولمپک کھیلوں کے سرخ اور پیلے رنگوں میں پینٹ کردہ چارٹرڈ ایئر چائنا ایئربس اے 330 (رجسٹرڈ بی 6075) میں سفر کیا۔ ایئر چائنا کو بیجنگ اولمپک گیم کمیٹیوں نے مارچ 2008 میں اولمپک مقصد میں اپنی طویل مدتی شرکت کے لئے نامزد اولمپک مشعل بردار کے طور پر منتخب کیا تھا۔ طیارے نے 21 ممالک اور خطوں کے ذریعے 130 دن کی مدت کے لئے مجموعی طور پر 137،000 کلومیٹر (85،000 میل) کا سفر کیا۔",ہوائی جہاز کو کس رنگ سے پینٹ کیا گیا تھا؟,سرخ اور پیلے
2008_Summer_Olympics_torch_relay,اولمپک مشعل روایتی طوماروں پر مبنی ہے اور ایک روایتی چینی ڈیزائن کا استعمال کرتا ہے جسے لکی کلاؤڈ کے نام سے جانا جاتا ہے۔ یہ ایلومینیم سے بنایا گیا ہے۔ اس کی اونچائی 72 سینٹی میٹر ہے اور اس کا وزن 985 گرام ہے۔ مشعل 65 کلومیٹر فی گھنٹہ (37 میل فی گھنٹہ) ہواؤں میں اور 50 ملی میٹر (2 انچ) فی گھنٹہ کی بارش میں روشن رہنے کے لئے ڈیزائن کیا گیا ہے۔ شعلہ کو جلانے اور بجھانے کے لئے ایک اگنیشن کلید کا استعمال کیا جاتا ہے۔ مشعل پروپین کے کینوں سے ایندھن ہے۔ ہر کین 15 منٹ تک مشعل کو روشن کرے گا۔ اسے لینووو گروپ کی ایک ٹیم نے ڈیزائن کیا ہے۔ مشعل کو پوری کائنات کو بنانے والے 5 عناصر کے روایتی چینی تصور کے حوالے سے ڈیزائن کیا گیا ہے۔,اولمپک مشعل کی شعلہ روشن کرنے کے لیے کیا استعمال کیا جاتا ہے؟,ایک اگنیشن کلید
2008_Summer_Olympics_torch_relay,"یونان: 24 مارچ ، 2008 کو ، اولمپک شعلہ اولمپیا ، یونان ، قدیم اولمپک کھیلوں کے مقام پر روشن کیا گیا تھا۔ اداکارہ ماریا نفپلیوٹو ، ایک اعلی کاہن کے کردار میں ، پہلے مشعل بردار ، 2004 کے موسم گرما کے اولمپکس میں تائی کوونڈو میں چاندی کا تمغہ جیتنے والے یونان کے الیگزینڈروس نکولائڈس کے مشعل بردار کو روشن کیا ، جو چین سے خواتین کے بریسٹ اسٹروک میں اولمپک چیمپیئن لوو شوجوان کو شعلہ سونپا۔ تبت میں حالیہ بدامنی کے بعد ، رابرٹ مینارڈ سمیت رپورٹرز ود آؤٹ بارڈرز کے تین ممبروں نے سیکیورٹی کی خلاف ورزی کی اور اولمپیا ، یونان میں مشعل روشن کرنے کی تقریب کے دوران بیجنگ اولمپک آرگنائزنگ کمیٹی کے سربراہ لیو کی کی تقریر کو روکنے کی کوشش کی۔ عوامی جمہوریہ چین نے اسے اولمپکس کو خراب کرنے کی شرمناک کوشش قرار دیا۔ 30 مارچ ، 2008 کو ایتھنز میں ، بیجنگ کھیلوں کے منتظمین کو یونانی عہدیداروں سے مشعل کے حوالے کرنے کی تقریب کے دوران ، مظاہرین نے 'آزاد تبت' کا نعرہ لگایا اور بینر کھولے۔ 15 مظاہرین میں سے تقریبا 10 کو پولیس حراست میں لے لیا گیا۔ اس حوالے کے بعد ، احتجاج بین الاقوامی سطح پر جاری رہا ، خاص طور پر نیپال میں پولیس کے ساتھ پرتشدد تصادم۔",اصل اولمپک مقابلوں کا مقام کہاں ہے؟,"اولمپیا ، یونان"
2008_Summer_Olympics_torch_relay,"بین الاقوامی سطح پر ، مشعل اور اس کے ہمراہ پارٹی نے اولمپک کھیلوں کے سرخ اور پیلے رنگوں میں پینٹ کردہ چارٹرڈ ایئر چائنا ایئربس اے 330 (رجسٹرڈ بی 6075) میں سفر کیا۔ ایئر چائنا کو بیجنگ اولمپک گیم کمیٹیوں نے مارچ 2008 میں اولمپک مقصد میں اپنی طویل مدتی شرکت کے لئے نامزد اولمپک مشعل بردار کے طور پر منتخب کیا تھا۔ طیارے نے 21 ممالک اور خطوں کے ذریعے 130 دن کی مدت کے لئے مجموعی طور پر 137،000 کلومیٹر (85،000 میل) کا سفر کیا۔",طیارے نے کتنے دن سفر کیا؟,130 دن
2008_Summer_Olympics_torch_relay,"اس راستے نے مارچ 2008 سے مئی 2008 سے اگست 2008 تک چھ براعظموں کے ذریعے مشعل کو لے لیا۔ منصوبہ بند راستے میں اصل میں ہو چی منہ شہر اور ہانگ کانگ کے مابین تائی پے میں ایک اسٹاپ شامل تھا ، لیکن بیجنگ اور تائی پے میں اس بات پر اختلاف تھا کہ آیا یہ راستے کا بین الاقوامی یا گھریلو حصہ تھا یا نہیں۔ جبکہ چین اور چینی تائی پے کی اولمپک کمیٹیاں اس نقطہ نظر پر ابتدائی اتفاق رائے پر پہنچ گئیں ، تائیوان میں جمہوریہ چین کی حکومت نے مداخلت کرتے ہوئے کہا کہ اس جگہ کو تائیوان کو ہانگ کانگ اور مکاؤ کی طرح ایک ہی سطح پر رکھنے کے طور پر سمجھا جاسکتا ہے ، جس پر اس نے اعتراض کیا۔ بیجنگ آرگنائزنگ کمیٹی نے مذاکرات جاری رکھنے کی کوشش کی ، لیکن تائیوان میں 24 کلومیٹر مشعل کے راستے پر جمہوریہ چین کے جھنڈے یا ترانے پر مزید تنازعات پیدا ہوئے۔ 21 ستمبر ، 2007 کو مذاکرات کے اختتام کے لئے آدھی رات کی آخری تاریخ تک ، تائیوان اور چین مشعل ریلے کے مسئلے پر سمجھوتہ کرنے سے قاصر تھے۔ آخر میں ، تائیوان آبنائے کے دونوں اطراف نے تائی پے ٹانگ کو ختم کرنے کا فیصلہ کیا۔",ہو چی منہ سٹی اور ہانگ کانگ کے درمیان کیا اسٹاپ ہونا تھا؟,تائی پے
2008_Summer_Olympics_torch_relay,"بین الاقوامی سطح پر ، مشعل اور اس کے ہمراہ پارٹی نے اولمپک کھیلوں کے سرخ اور پیلے رنگوں میں پینٹ کردہ چارٹرڈ ایئر چائنا ایئربس اے 330 (رجسٹرڈ بی 6075) میں سفر کیا۔ ایئر چائنا کو بیجنگ اولمپک گیم کمیٹیوں نے مارچ 2008 میں اولمپک مقصد میں اپنی طویل مدتی شرکت کے لئے نامزد اولمپک مشعل بردار کے طور پر منتخب کیا تھا۔ طیارے نے 21 ممالک اور خطوں کے ذریعے 130 دن کی مدت کے لئے مجموعی طور پر 137،000 کلومیٹر (85،000 میل) کا سفر کیا۔",چارٹرڈ طیارہ کس رنگ کا تھا؟,سرخ اور پیلے
2008_Summer_Olympics_torch_relay,"چین: چین میں ، مشعل کا سب سے پہلے پولیٹ بیورو اسٹینڈنگ کمیٹی کے ممبر زو یونگ کانگ اور اسٹیٹ کونسلر لیو یانڈونگ نے خیرمقدم کیا تھا۔ اس کے بعد اسے سی پی سی کے سیکرٹری جنرل ہو جنٹاؤ کو منتقل کیا گیا تھا۔ 1 مئی سے فرانسیسی ہائپر مارٹ کیرفور کا بائیکاٹ کرنے کا مطالبہ 12 اپریل سے ہفتے کے آخر میں چینیوں کے مابین موبائل ٹیکسٹ میسجنگ اور آن لائن چیٹ رومز کے ذریعے پھیلنا شروع ہوا ، جس میں کمپنی کے بڑے حصص یافتگان ، ایل وی ایم ایچ گروپ پر دلا لاما کو فنڈز عطیہ کرنے کا الزام لگایا گیا۔ فرانسیسی عیش و آرام کی اشیاء اور کاسمیٹک مصنوعات کو شامل کرنے کے لئے بائیکاٹ کو بڑھانے کے بھی مطالبات تھے۔ 15 اپریل کو واشنگٹن ٹائمز کے مطابق ، تاہم ، چینی حکومت سنسرشپ کے ذریعے صورتحال کو پرسکون کرنے کی کوشش کر رہی تھی۔ کارفور کے بائیکاٹ سے متعلق مقبول انٹرنیٹ فورم سوہو ڈاٹ کام پر پوسٹ کردہ تمام تبصرے حذف کردیئے گئے ہیں۔ چینی مظاہرین نے کنمنگ ، ہیفی اور ووہان سمیت چین کے بڑے شہروں میں فرانسیسی ملکیت والے خوردہ چین کارفور کے بائیکاٹ کا اہتمام کیا ، فرانسیسی قوم پر علیحدگی پسند سازش اور چینی مخالف نسل پرستی کا الزام لگایا۔ کچھ نے فرانسیسی جھنڈے جلائے ، کچھ نے فرانسیسی جھنڈے میں نازیزم کا سوستیکا شامل کیا ، اور فرانسیسی قونصل خانوں اور سفارت خانے کے سامنے بڑے احتجاج کا مطالبہ کرتے ہوئے مختصر آن لائن پیغامات پھیلائے۔ کارفور بائیکاٹ کو بائیکاٹ مخالف مظاہرین سے ملاقات کی گئی جنہوں نے کنمنگ میں کارفور اسٹورز میں سے ایک میں داخل ہونے پر مظاہرہ کیا ، صرف چینی بائیکاٹروں نے بڑے جھنڈے اور پانی کی بوتلیں چلائیں۔ بی بی سی نے بتایا کہ بیجنگ ، ووہان ، چنگداؤ میں سینکڑوں لوگوں نے اس پر اصرار کیا۔",کس کمپنی کا بائیکاٹ کرنے کے لیے کارروائی کی گئی؟,کیرفور
2008_Summer_Olympics_torch_relay,"یونان: 24 مارچ ، 2008 کو ، اولمپک شعلہ اولمپیا ، یونان ، قدیم اولمپک کھیلوں کے مقام پر روشن کیا گیا تھا۔ اداکارہ ماریا نفپلیوٹو ، ایک اعلی کاہن کے کردار میں ، پہلے مشعل بردار ، 2004 کے موسم گرما کے اولمپکس میں تائی کوونڈو میں چاندی کا تمغہ جیتنے والے یونان کے الیگزینڈروس نکولائڈس کے مشعل بردار کو روشن کیا ، جو چین سے خواتین کے بریسٹ اسٹروک میں اولمپک چیمپیئن لوو شوجوان کو شعلہ سونپا۔ تبت میں حالیہ بدامنی کے بعد ، رابرٹ مینارڈ سمیت رپورٹرز ود آؤٹ بارڈرز کے تین ممبروں نے سیکیورٹی کی خلاف ورزی کی اور اولمپیا ، یونان میں مشعل روشن کرنے کی تقریب کے دوران بیجنگ کی اولمپک آرگنائزنگ کمیٹی کے سربراہ لیو چی کی تقریر میں خلل ڈالنے کی کوشش کی۔ عوامی جمہوریہ چین نے اسے اولمپکس کو سبوتاژ کرنے کی شرمناک کوشش قرار دیا۔ 30 مارچ 2008 کو ایتھنز میں ، بیجنگ کھیلوں کے منتظمین کو یونانی عہدیداروں سے مشعل کے حوالے کرنے کی تقریب کے دوران ، مظاہرین نے 'آزاد تبت' کا نعرہ لگایا اور بینر کھولے۔ 15 مظاہرین میں سے تقریبا 10 کو پولیس حراست میں لے لیا گیا۔ حوالے کرنے کے بعد ، احتجاج بین الاقوامی سطح پر جاری رہا ، خاص طور پر نیپال میں پولیس کے ساتھ پرتشدد تصادم۔",کس جگہ پر پولیس کو مظاہرین کے ساتھ پرتشدد مسائل کا سامنا کرنا پڑا؟,نیپال
