query,ground_truth_answer,traditional_faithfulness,traditional_answer_relevancy,traditional_context_recall,traditional_context_precision,traditional_entity_recall,modified_faithfulness,modified_answer_relevancy,modified_context_recall,modified_context_precision,modified_entity_recall
ایفل ٹاور سے کیا لٹکا ہوا تھا؟,بینر,0.6745896339416504,0.6275457739830017,0.0,0.0,0.0,0.1686430275440216,0.45298826694488525,0.0,0.0,0.0
اس شخص کا نام کیا ہے جس نے ریاستہائے متحدہ امریکہ کے 2008 اولمپک ریلے میں مشعل بردار کو مشعل سونپی؟,نورمن بیلنگھم,0.6095118522644043,0.8871078491210938,0.0,0.0,0.0,0.45754966139793396,0.6575061082839966,0.0,0.0,0.0
ریاستہائے متحدہ میں ریلے کی تاریخ کیا تھی؟,9 اپریل,0.4041528105735779,0.48648473620414734,0.0,0.0,0.0,0.7200354337692261,0.1369587481021881,0.0,0.0,0.0
کتنے حامیوں کو برج اسٹنٹ کے لئے الزامات کا سامنا کرنا پڑتا ہے؟,پانچ حامیوں,0.4377303123474121,0.6261613368988037,0.0,0.0,0.0,-0.03224019333720207,0.2627728581428528,0.0,0.0,0.0
مشعل لے جانے والے معذور کا نام کیا ہے؟,جن جِنگ,-0.07796616107225418,0.12986178696155548,0.0,0.0,0.0,0.2920980453491211,0.36703425645828247,0.0,0.0,0.0
بیجنگ کے بعد مشعل نے کتنے براعظموں کا دورہ کیا؟,چھ,0.46496424078941345,0.6965467929840088,0.0,0.0,0.0,0.23162810504436493,0.41293442249298096,0.0,0.0,0.0
اولمپک مشعل بیجنگ کب پہنچی؟,31 مارچ,0.493117094039917,0.5070319771766663,0.0,0.0,0.0,0.6501545310020447,0.8331895470619202,0.0,0.0,0.0
جنہوں نے مظاہرین کے خلاف بڑے پیمانے پر جمع کیا؟,مقابلہ مظاہرین,0.8324750661849976,0.7186968326568604,0.0,0.0,0.0,0.6661152243614197,0.6155081391334534,0.0,0.0,0.0
2008 کے اولمپکس کا نعرہ کیا تھا؟,ایک دنیا ، ایک خواب,0.5132497549057007,0.7626324892044067,0.0,0.0,0.0,0.4753357172012329,0.5745888352394104,0.0,0.0,0.0
چینی اولمپک مشعل کا ڈیزائن نام کیا تھا؟,لکی کلاؤڈ,0.7183400988578796,0.904807448387146,0.0,0.0,0.0,0.25692495703697205,0.41406068205833435,0.0,0.0,0.0
جون 2008 میں کس تقریب کے لئے بین الاقوامی مشعل ریلے منسوخ کر دیا گیا تھا؟,پیرالمپک کھیلوں,0.5285724401473999,0.580410897731781,0.0,0.0,0.0,0.5569046139717102,0.6030735969543457,0.0,0.0,0.0
ٹارچ ٹیم نے کس قسم کے طیارے میں سفر کیا؟,ایربس اے 330,0.5883674025535583,0.5884294509887695,0.0,0.0,0.0,0.5610871315002441,0.7263733148574829,0.0,0.0,0.0
فرانسیسی قانون نافذ کرنے والے اداروں نے مظاہرین سے کیا لیا؟,تبتی جھنڈے,0.6757841110229492,0.6003588438034058,0.0,0.0,0.0,0.5289176106452942,0.48557138442993164,0.0,0.0,0.0
جنھوں نے سنکیانگ میں اپنے ہم وطنوں کے لئے احتجاج کیا؟,ترکی میں رہنے والے ایغوروں,0.5782245993614197,0.6402022838592529,0.0,0.0,0.0,0.6031920909881592,0.6792587041854858,0.0,0.0,0.0
قازقستان میں روٹ کے لئے کلومیٹر میں فاصلہ کیا تھا؟,20,0.35326075553894043,0.6361494064331055,0.0,0.0,0.0,0.43429553508758545,0.6910946369171143,1.0,1.0,0.0
کون ای میلز اسے مشعل ریلے بائیکاٹ کرنے کے لئے پوچھ رہا ہے مل گیا؟,سر اسٹیو ریڈگریو,0.6480857729911804,0.781646728515625,0.0,0.0,0.0,0.6117073893547058,0.5998159646987915,0.0,0.0,0.0
کس اشاعت میں چینی لوگوں سے مطالبہ کیا گیا تھا کہ وہ احتجاج اور مظاہروں کی وجہ سے منظم اور قانونی ہوں؟,پیپلز ڈیلی,0.6361523270606995,0.6037696599960327,0.0,0.0,0.0,0.6884093880653381,0.806808352470398,0.0,0.0,0.0
ٹروکیڈرو احتجاج میں سے کس نے میڈیا سے بات کی؟,جین برکن,0.5007228255271912,0.6727520227432251,0.0,0.0,0.0,0.49527350068092346,0.5513978004455566,0.0,0.0,0.0
بغیر سرحدوں کے رپورٹرز نے اس پر احتجاج کا بینر لگانے کے لئے کتنا پیمانہ کیا؟,ایفل ٹاور,0.5812444686889648,0.8040693998336792,0.0,0.0,0.0,0.1200004518032074,0.20109769701957703,0.0,0.0,0.0
امریکی اولمپک کمیٹی کا سربراہ کون تھا؟,پیٹر اوبرتھ,0.5575250387191772,0.7313821315765381,0.0,0.0,0.0,0.5916404724121094,0.842085599899292,0.0,0.0,0.0
سینٹ پیٹرزبرگ میں مشعل کا راستہ کہاں ختم ہوا؟,پلاس اسکوائر,0.43869835138320923,0.7237420678138733,0.0,0.0,0.0,0.4694996476173401,0.43782100081443787,0.0,0.0,0.0
سان فرانسسکو مشعل روٹ پر کتنے لوگوں نے احتجاج کیا؟,سینکڑوں,0.6441232562065125,0.8710453510284424,0.0,0.0,0.0,0.4641039967536926,0.6232662200927734,0.0,0.0,0.0
2008 کے کھیلوں کے لئے اولمپک مشعل کس دن روشن کی گئی تھی؟,24 مارچ,0.43548184633255005,0.6597747206687927,0.0,0.0,0.0,0.5756775140762329,0.7419078350067139,0.0,0.0,0.0
اولمپک مشعل کا وزن کتنا ہوتا ہے؟,985 گرام,0.6903946399688721,0.8564480543136597,0.0,0.0,0.0,0.3211894631385803,0.47177615761756897,0.0,0.0,0.0
"اس شخص کا نام کیا ہے جس نے مشعل ریلے کے احتجاج کو ""بحران"" کہا؟",جیک روگ,0.5604075789451599,0.8216100931167603,0.0,0.0,0.0,0.340833842754364,0.5960025787353516,0.0,0.0,0.0
مشعل پہلی بار کس ملک میں پہنچی؟,کازاخستان,0.4263051152229309,0.6849290132522583,0.0,0.0,0.0,0.7252767086029053,0.6849290132522583,1.0,0.5,0.0
الماتی میں کس طرح کے کارکنوں کو گرفتار کیا گیا تھا؟,یوگور کارکنوں,0.44271475076675415,0.7489572167396545,0.0,0.0,0.0,0.31382131576538086,0.5127322673797607,0.0,0.0,0.0
کس تنظیم نے کئی مظاہروں کا منصوبہ بنایا؟,ریپورٹرز ود آؤٹ بارڈرز,0.6532478928565979,0.7590904235839844,0.0,0.0,0.0,0.4711834490299225,0.2652164101600647,0.0,0.0,0.0
مشعل کا شعلہ اس وقت بجھ گیا جب ڈیوڈ ڈوئلیٹ اسے کس کے حوالے کرنے کے لئے تیار تھا؟,ٹیڈی رینر,0.8397802114486694,0.6817607879638672,0.0,0.0,0.0,0.2666570544242859,0.8092362880706787,1.0,1.0,0.0
چارٹرڈ طیارہ کس رنگ کا تھا؟,سرخ اور پیلے,0.4237326383590698,0.7167731523513794,0.0,0.0,0.0,0.2965167164802551,0.5498673915863037,0.0,0.0,0.0
مستقبل کے اولمپکس کے لئے مشعل ریلے کے ساتھ کیا روک دیا گیا تھا؟,عالمی ریلے,0.478604257106781,0.735238790512085,0.0,0.0,0.0,0.49182283878326416,0.5100782513618469,0.0,0.0,0.0
احتجاج کی رکاوٹوں کی وجہ سے کیا روک دیا گیا تھا؟,ٹارچ ریلے تقریب,0.520767331123352,0.5139732360839844,0.0,0.0,0.0,0.4403231143951416,0.7114370465278625,0.0,0.0,0.0
اولمپک مشعل کس تاریخ میں چین میں اپنی منزل پر پہنچی؟,31 مارچ,0.6680281162261963,0.7633191347122192,0.0,0.0,0.0,0.5326722860336304,0.8782929182052612,0.0,0.0,0.0
کچھ مظاہرین نے کیا جلا دیا؟,فرانسیسی جھنڈے,0.7806147336959839,0.9210508465766907,0.0,0.0,0.0,0.3456076383590698,0.7218495011329651,0.0,0.0,0.0
اولمپک کھیلوں کے شرکاء کے ساتھ کیا ہوسکتا ہے جنہوں نے واقعات میں تبت کا جھنڈا دکھایا؟,بھی نکال دیا جاسکتا ہے,0.5468571186065674,0.7567384243011475,0.0,0.0,0.0,0.8763425350189209,0.7530153393745422,0.0,0.0,0.0
کس کمپنی کا بائیکاٹ کرنے کے لیے کارروائی کی گئی؟,کیرفور,0.3325553834438324,0.5686978101730347,0.0,0.0,0.0,0.46763473749160767,0.6577411890029907,0.0,0.0,1.0
یونان میں اس اسٹیڈیم کا نام کیا ہے جہاں مشعل لے جایا گیا تھا؟,پاناتھینائیکو اسٹیڈیم,0.5264800190925598,0.671242356300354,0.0,0.0,0.0,0.5438080430030823,0.6167680025100708,0.0,0.0,0.0
اولمپک مشعل کو سب سے پہلے کس نے روشن کیا؟,ماریا نفپلیٹو,0.792917013168335,0.8240410089492798,0.0,0.0,0.0,0.5252466201782227,0.7369663119316101,0.0,0.0,0.0
مظاہرین نے کب تبت کو آزاد کرنے کا مطالبہ کیا؟,30 مارچ 2008,0.8217147588729858,0.7751606702804565,0.0,0.0,0.0,0.29897671937942505,0.6143937110900879,0.0,0.0,0.0
چینی حکومت نے بائیکاٹ کی صورتحال کو کم کرنے کے لئے کس طریقہ کار کا استعمال کیا؟,سینسرشپ,0.5211296081542969,0.6484098434448242,0.0,0.0,0.0,0.5613586902618408,0.5625971555709839,0.0,0.0,0.0
اولمپک شعلہ کس تاریخ کو روشن کیا گیا تھا؟,24 مارچ ، 2008,0.489571213722229,0.6935248374938965,0.0,0.0,0.0,0.6978565454483032,0.8011531829833984,0.0,0.0,0.0
نورسلطان نزاربیف کون ہے؟,قازقستان کے صدر,0.5248306393623352,0.4377901554107666,0.0,0.0,0.0,0.5248306393623352,0.4377901554107666,0.0,0.0,0.0
اس اشاعت کا نام کیا ہے جس میں چینی لوگوں کو مشورہ دیا گیا تھا کہ وہ حب الوطنی کے بارے میں پرسکون اور عقلی ہوں؟,پیپلز ڈیلی,0.5459656715393066,0.8444254398345947,0.0,0.0,0.0,0.3997821509838104,0.2843836545944214,0.0,0.0,0.0
اس صدر کا نام کیا ہے جو الماتی میں پہلا مشعل بردار تھا؟,نورسلطان نزاربیف,0.46686774492263794,0.3157327175140381,0.0,0.0,0.0,0.2859576344490051,0.22818052768707275,0.0,0.0,0.0
مشعل روٹ چھ کیا احاطہ کرتا ہے؟,براعظموں,0.7240850925445557,0.5083854794502258,0.0,0.0,0.0,0.7127232551574707,0.44647473096847534,0.0,0.0,0.0
مظاہرین کے ساتھ کیا ہوا جنہوں نے مشعل لے جانے میں مداخلت کرنے کی کوشش کی؟,گرفتار,0.7288566827774048,0.664472758769989,0.0,0.0,0.0,0.5629590749740601,0.4305747151374817,0.0,0.0,0.0
3 اپریل کو اولمپک مشعل کس شہر میں تھی؟,استنبول,0.6473523378372192,0.6909053921699524,0.0,0.0,0.0,0.5129837393760681,0.818117618560791,0.0,0.0,0.0
روس میں ریلے کے لئے پہلا اسٹاپ کہاں تھا؟,سینٹ پیٹرزبرگ,0.3385263979434967,0.5857564210891724,0.0,0.0,0.0,0.593770444393158,0.2431015968322754,0.0,0.0,0.0
مشعل سینٹ پیٹرزبرگ میں کب پہنچی؟,5 اپریل,0.41148799657821655,0.6649891138076782,0.0,0.0,0.0,0.3618503212928772,0.6535635590553284,0.5,0.5,0.0
2012 میں اولمپکس کا انعقاد کس شہر میں ہوا؟,لندن,0.3745291233062744,0.6239879727363586,0.0,0.0,0.0,0.23370130360126495,0.6239879727363586,0.0,0.0,0.0
لندن کے راستے میں کتنے مشعل برداروں نے حصہ لیا؟,80,0.45877015590667725,0.6679040193557739,0.0,0.0,0.0,0.5941722989082336,0.7303153276443481,0.0,0.0,0.0
فرانس میں کتنے پولیس اہلکاروں نے مشعل کی حفاظت کی تھی؟,3000,0.4502865970134735,0.6673122644424438,0.0,0.0,0.0,0.8509591817855835,0.6964673399925232,0.0,0.0,0.0
ٹارچ استنبول میں کب تھا؟,3 اپریل,0.553917407989502,0.7247118949890137,0.0,0.0,0.0,0.4172990918159485,0.7286852598190308,0.0,0.0,0.0
ٹارچ ریلے کے لئے پیرس کا روٹ کہاں سے شروع ہوا؟,ایفل ٹاور,0.7685360312461853,0.5751072764396667,0.0,0.0,0.0,0.622694730758667,0.22936424612998962,0.0,0.0,0.0
پیرس میں شہر میں مشعل ریلے کا آغاز کہاں سے ہوا تھا؟,ایفل ٹاور,0.7783538103103638,0.7773995399475098,0.0,0.0,0.0,0.3365079164505005,0.6641483902931213,0.0,0.0,0.0
مشعل کے حامل ایک گودام میں غائب ہونے کے بعد، ریلے کس سڑک پر دوبارہ ظاہر ہوا؟,وین نیس ایونیو,0.34393632411956787,0.6824792623519897,0.0,0.0,0.0,0.5419807434082031,0.7688019275665283,1.0,0.5,0.0
انگلینڈ میں کون سے دو لوگوں نے مشعل اٹھانے سے انکار کر دیا؟,فرانسیسکا مارٹینز اور رچرڈ ووگن,0.3629646301269531,0.3728828430175781,0.0,0.0,0.0,0.25799795985221863,0.3422797918319702,0.0,0.0,1.0
چین میں اظہار رائے کی آزادی کی کمی کے بارے میں میڈیا سے کس نے بات کی؟,جین برکن,0.5478850603103638,0.8987084627151489,0.0,0.0,0.0,0.36270737648010254,0.852298378944397,0.0,0.0,0.0
نسلی چینی معذور مشعل بردار کو کیا کہتے تھے؟,ویل چیئر میں فرشتہ,0.5943581461906433,0.8604779839515686,0.0,0.0,0.0,0.2711188793182373,0.1901434063911438,0.0,0.0,0.0
ایک کھلاڑی کی طرف سے اٹھائے جانے کے بجائے، مشعل پیرس میں اپنے راستے کو کیسے ختم کرتی ہے؟,بس کے ذریعہ,0.46334290504455566,0.5979819297790527,0.0,0.0,0.0,0.42328912019729614,0.6346321105957031,0.0,0.0,0.0
مشعل نے کتنے براعظموں کا دورہ کیا؟,چھ,0.46496424078941345,0.8039337992668152,0.0,0.0,0.0,0.38495272397994995,0.7649921774864197,0.0,0.0,0.0
فرانس کے تمام سیاسی دھڑوں نے کس چیز کو عارضی طور پر روکنے کی درخواست کی؟,نیشنل اسمبلی کے اجلاس,0.6578150987625122,0.6600549817085266,0.0,0.0,0.0,0.4576936364173889,0.6202660799026489,0.0,0.0,0.0
تبتی جھنڈا کہاں رکھا جا سکتا تھا؟,ٹروکیڈرو,0.35234928131103516,0.46929803490638733,0.0,0.0,0.0,0.3466429114341736,0.30928075313568115,0.0,0.0,0.0
سان فرانسسکو میں مشعل ریلے کے لئے ایک عارضی اختتامی تقریب کہاں منعقد کی گئی تھی؟,سان فرانسسکو انٹرنیشنل ایئرپورٹ,0.7790854573249817,0.7767854928970337,0.0,0.0,0.0,0.7394192218780518,0.6763845682144165,0.0,0.0,0.0
سیاسی جماعتوں نے مختصر وقفے کے لئے کیا درخواست کی؟,نیشنل اسمبلی کے اجلاس,0.7835331559181213,0.7311953902244568,0.0,0.0,0.0,0.6675273776054382,0.8236452341079712,0.0,0.0,0.0
چین اور تبت میں کس چیز پر تشویش تھی؟,انسانی حقوق کی خلاف ورزیوں,0.6842161417007446,0.8160593509674072,0.0,0.0,0.0,0.6619149446487427,0.7338252067565918,0.0,0.0,0.0
ٹارچ سان فرانسسکو میں کس دن پہنچا؟,9 اپریل,0.5212987661361694,0.784016489982605,0.0,0.0,0.0,0.29073870182037354,0.7596503496170044,0.0,0.0,0.0
اس مقام کا نام کیا ہے جہاں ریلے کا اختتام منسوخ کر دیا گیا تھا؟,جسٹن ہرمن پلازہ,0.47760123014450073,0.14763593673706055,0.0,0.0,0.0,0.3075511157512665,0.38284093141555786,0.0,0.0,0.0
اس بینر پر کیا متن تھا جو سیاستدانوں نے باہر کھول دیا تھا؟,چین میں انسانی حقوق کا احترام,0.5137374997138977,0.5663943886756897,0.0,0.0,0.0,0.6532027721405029,0.3842432498931885,0.0,0.0,0.0
بیونس آئرس کا میئر کون تھا؟,موریسیو میکری,0.33889496326446533,0.8171383142471313,0.0,0.0,0.0,0.3600238561630249,0.8322803974151611,0.0,0.0,0.0
اس عورت کا نام کیا ہے جس نے نئی کھیلوں کے لئے مشعل روشن کی؟,ماریا نفپلیٹو,0.38283079862594604,0.6378880739212036,0.0,0.0,0.0,0.4562682509422302,0.44587454199790955,0.0,0.0,0.0
ایفل ٹاور میں بینر کی ایک کاپی اور کہاں لٹکی ہوئی تھی؟,نوٹر ڈیم کیتھیڈرل,0.7511249780654907,0.752843976020813,0.0,0.0,0.0,0.3867226839065552,0.957089364528656,0.0,0.0,0.0
دنیا کے کن تین علاقوں میں احتجاجی مظاہروں کی تعداد کم بتائی گئی؟,لاطینی امریکہ ، افریقہ اور مغربی ایشیاء,0.32370123267173767,0.3320912718772888,0.0,0.0,0.0,0.24019762873649597,0.249955952167511,0.0,0.0,0.0
ٹارچ اٹھانے والا پہلا شخص کون تھا؟,الیکسینڈروس نکولائڈس,0.4959407448768616,0.6821115016937256,0.0,0.0,0.0,0.23256228864192963,0.31982359290122986,0.0,0.0,0.0
ترکی میں مشعل کا ریلے کہاں ختم ہوا؟,تکسیم اسکوائر,0.8362253904342651,0.683014988899231,0.0,0.0,0.0,0.7661260962486267,0.5022698640823364,0.0,0.0,0.0
لندن میں ریلے کا اختتام کہاں ہوا؟,او 2 ایرینا,0.5065340399742126,0.6758646368980408,0.0,0.0,0.0,0.4505426287651062,0.7332563400268555,0.0,0.0,0.0
2008 کے اولمپکس کے لیے انگلینڈ میں کتنے لوگوں نے مشعل اٹھائی تھی؟,80,0.40907713770866394,0.5633851289749146,0.0,0.0,0.0,0.5944154262542725,0.3595121502876282,0.0,0.0,0.0
ہندوستان میں اولمپک ریلے کے بارے میں احتجاج کہاں منظم کیا گیا تھا؟,دہلی,0.659243106842041,0.8428195714950562,0.0,0.0,0.0,0.4460200369358063,0.41287410259246826,0.0,0.0,0.0
کون سی اداکارہ نے 15 اپریل کو شرکت نہ کرنے کا فیصلہ کیا؟,سوہا علی خان,0.6132070422172546,0.6407730579376221,0.0,0.0,0.0,0.2899026870727539,0.4919675588607788,0.0,0.0,0.0
اولمپک مشعل بنکاک کب پہنچی؟,18 اپریل,0.6474931240081787,0.8247994184494019,0.0,0.0,0.0,0.5514558553695679,0.8595763444900513,0.0,0.0,0.0
منصوبہ بند روٹ کتنے کلومیٹر تھا جو منسوخ کر دیا گیا تھا؟,20,0.27628636360168457,0.6499292254447937,0.0,0.0,0.0,0.38152167201042175,0.5322393178939819,0.0,0.0,0.0
ملائیشیا کا دارالحکومت کیا ہے؟,کوالالمپور,0.3566906154155731,0.9110304117202759,0.0,0.0,0.0,0.3566906154155731,0.9110304117202759,0.0,0.0,0.0
انڈونیشیا میں مشعل کی ریلے کا آغاز کہاں سے ہوا؟,جکارتہ,0.5811195373535156,0.8286134004592896,0.0,0.0,0.0,0.5640825033187866,0.3857235908508301,0.0,0.0,0.0
مدعو افراد کے ساتھ ساتھ، اسٹیڈیم میں صرف کون سے دوسرے لوگوں کو داخل ہونے کی اجازت تھی؟,صحافیوں,0.42042577266693115,0.5961318612098694,0.0,0.0,0.0,0.5183056592941284,0.5091012716293335,0.0,0.0,0.0
